sentence	sentence_type
Je souhaite planifier mon voyage entre Brionne et Mennessis	from_to
Je souhaite planifier mon voyage entre Lamonzie-St-Martin et Moyeuvre-Grande	from_to
Je souhaite planifier mon voyage entre Port-St-Père-St-Mars et Conches	from_to
Je souhaite planifier mon voyage entre Die et Montfort-sur-Meu	from_to
Je souhaite planifier mon voyage entre Vichy et Parsac-Gouzon	from_to
Je souhaite planifier mon voyage entre Angers-St-Laud et Abbeville	from_to
Je souhaite planifier mon voyage entre Lille et Sierentz	from_to
Je souhaite planifier mon voyage entre Marquise-Rinxent et Molinges	from_to
Je souhaite planifier mon voyage entre Roeux et St-Amarin	from_to
Je souhaite planifier mon voyage entre Peyrilhac-St-Jouvent et Châtillon-d'Azergues	from_to
Pouvez-vous me conseiller sur la meilleure route pour aller à Solliès-Pont depuis Altkirch ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Sablé-sur-Sarthe depuis Fontainebleau-Avon ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à St-Marcellin depuis Villefranche-de-Lauragais ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Carnoët-Locarn depuis St-Hilaire ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Rieux-Angicourt depuis Villeherviers ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Sarrebourg depuis Azay-sur-Cher ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Cubzac-les-Ponts depuis Sennecey-le-Grand ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Paris depuis Bretenoux-Biars ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Clerval depuis Penne ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Golfe-Juan-Vallauris depuis Wimille-Wimereux ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Baraqueville-Carcenac-Peyralès depuis Villenouvelle ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Échirolles depuis Torpes-Boussières ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à La Ferté-sous-Jouarre depuis Le Teich ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Ingwiller depuis Limeray ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Pignans depuis La Chapelle-sur-Loire ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Gemeaux depuis Villenouvelle ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Ormoy-Villers depuis Ker-Lann ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à La Bonneville-sur-Iton depuis Leforest ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Appilly depuis Ascq ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Ceyzériat depuis Lons-le-Saunier ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Blois-Chambord depuis Bretoncelles ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Chevillon depuis Hesdigneul ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Les Bardys depuis Bergues ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à St-Mesmin depuis St-Julien-Clénay ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Hoerdt depuis Aimargues ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à St-Georges-de-Reneins depuis Lamballe ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Ribécourt depuis Osséja ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Monteux depuis Ourscamps ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Montérolier-Buchy depuis Moissac ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Le Havre depuis Épanvilliers ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à St-Antoine-de-Breuilh depuis Morgny ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à St-Pierre-des-Corps depuis Serres ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Poix-de-Picardie depuis Besançon-Mouillère ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Laragne depuis Landas ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Gilly-sur-Loire depuis Montbarrey ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Vivonne depuis Mennetou-sur-Cher ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Toury depuis La Ferté-Bernard ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Beauvais depuis St-Étienne-La Terrasse ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Mussidan depuis Beauvoir-sur-Niort ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Margival depuis Farébersviller ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Romilly-sur-Seine depuis Montlaur ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Les Arcs-Draguignan depuis Nieppe ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Lalbenque-Fontanes depuis Illfurth ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Firminy depuis Clerval ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Wingen-sur-Moder depuis Amiens ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Cinq-Mars-la-Pile depuis Nîmes-Pont du Gard ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Sermizelles-Vézelay depuis L'Escarène ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Châteauneuf-sur-Charente depuis Notre-Dame-de-Briançon ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Ebersheim depuis St-André ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Dompierre depuis Ciry-le-Noble ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à St-Victor-Thizy depuis Étriché-Châteauneuf ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Cassel depuis Montoir-de-Bretagne ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Limeyrat depuis Condat-le-Lardin ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Ossun depuis Culoz ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à La Faloise depuis Croix-l'Allumette ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Le Buisson depuis Ste-Cécile-d'Andorge ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Notre-Dame-d'Oé depuis Boisseaux ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Morvillars depuis Vauxaillon ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Flers depuis St-Martin-du-Touch ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à La Madeleine depuis Gannes ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Pont-Remy depuis Chindrieux ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à La Baule-les-Pins depuis St-Clair-les-Roches ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Esvres depuis Labergement-Ste-Marie ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Harfleur depuis Marmagne-sous-Creusot ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Mennetou-sur-Cher depuis Le Vieux-Briollay ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Questembert depuis Vigeois ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Belvezet depuis Bischwiller ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Alaï depuis Facture-Biganos ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Cérons depuis Laigné-St-Gervais ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Montmédy depuis Martigny-les-Bains ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Lezoux depuis Sury-le-Comtal ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Saumur depuis Cormery ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à St-Georges-de-Luzençon depuis Dannes-Camiers ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Maroeuil depuis Langon ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Louvroil depuis Watten-Éperlecques ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Bueil depuis Haubourdin ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Tarbes depuis Marigny ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Angoulins-sur-Mer depuis Elbeuf-St-Aubin ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Étainhus-St-Romain depuis St-Pierre-le-Moûtier ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Cerizay depuis Moissac ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Castillon depuis Louvroil ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à St-Erme depuis St-Quentin-Fallavier ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Gestel depuis Carcassonne ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Pont-de-Briques depuis Rocamadour-Padirac ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Arc-et-Senans depuis St-Sulpice ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Vendenheim depuis Le Buisson ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à La Wantzenau depuis Mionnay ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Béna-Fanes depuis Hirson ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Saillans depuis Tassin ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Tonnay-Charente depuis Namps-Quevauvillers ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à St-Martory depuis Régny ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Pouilly-sur-Loire depuis Montreuil-sur-Ille ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Villefranque depuis Montaignac-St-Hippolyte ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Reichshoffen-Usines depuis Lamure-sur-Azergues ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Breitenbach depuis Pont-Melvez ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Clisson depuis Montaut-Bétharram ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Le Genest depuis Les Moutiers-en-Retz ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Saujon depuis Les Laumes-Alésia ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à Cassis depuis Veauche-St-Galmier ?	to_from
Pouvez-vous me conseiller sur la meilleure route pour aller à St-Michel-Valloire depuis Mézériat ?	to_from
Quel est le chemin le plus approprié pour se rendre de Einvaux à Obermodern ?	from_to
Quel est le chemin le plus approprié pour se rendre de Dangé à Reichshoffen ?	from_to
Quel est le chemin le plus approprié pour se rendre de Illiers-Combray à Le Valdahon ?	from_to
Quel est le chemin le plus approprié pour se rendre de Longueil-Annel à Pont-Ste-Maxence ?	from_to
Quel est le chemin le plus approprié pour se rendre de Sévérac à Étigny-Véron ?	from_to
Quel est le chemin le plus approprié pour se rendre de Bagnac à Cercy-la-Tour ?	from_to
Quel est le chemin le plus approprié pour se rendre de St-Denis-de-Pile à Sablé-sur-Sarthe ?	from_to
Quel est le chemin le plus approprié pour se rendre de Gironde à Brélidy-Plouëc ?	from_to
Quel est le chemin le plus approprié pour se rendre de Futuroscope à Montreuil-Bellay ?	from_to
Quel est le chemin le plus approprié pour se rendre de Étigny-Véron à St-Amour ?	from_to
Quel est le chemin le plus approprié pour se rendre de Bayeux à Anse ?	from_to
Quel est le chemin le plus approprié pour se rendre de Mourmelon-le-Petit à Esvres ?	from_to
Quel est le chemin le plus approprié pour se rendre de Artenay à Hoerdt ?	from_to
Quel est le chemin le plus approprié pour se rendre de Montchanin à St-Martory ?	from_to
Quel est le chemin le plus approprié pour se rendre de Rennes à Laillé ?	from_to
Quel est le chemin le plus approprié pour se rendre de Sérézin à Abbaretz ?	from_to
Quel est le chemin le plus approprié pour se rendre de Imphy à Chasseneuil ?	from_to
Quel est le chemin le plus approprié pour se rendre de Stephansfeld à Laissey ?	from_to
Quel est le chemin le plus approprié pour se rendre de Louvroil à Quimper ?	from_to
Quel est le chemin le plus approprié pour se rendre de Lavaveix-les-Mines à Magnac-Vicq ?	from_to
Quel est le chemin le plus approprié pour se rendre de Moyeuvre-Grande à Abancourt ?	from_to
Quel est le chemin le plus approprié pour se rendre de La Baule-Escoublac à St-Gilles-Croix-de-Vie ?	from_to
Quel est le chemin le plus approprié pour se rendre de St-Marcel à Nogent-le-Rotrou ?	from_to
Quel est le chemin le plus approprié pour se rendre de St-Germain-sur-Ille à Libercourt ?	from_to
Quel est le chemin le plus approprié pour se rendre de Vimy à Fontpédrouse-St-Thomas-les-Bains ?	from_to
Quel est le chemin le plus approprié pour se rendre de Villers-Bretonneux à Macau ?	from_to
Quel est le chemin le plus approprié pour se rendre de Gourland à Collioure ?	from_to
Quel est le chemin le plus approprié pour se rendre de Landas à Thann-Centre ?	from_to
Quel est le chemin le plus approprié pour se rendre de Les Cabannes à Tournus ?	from_to
Quel est le chemin le plus approprié pour se rendre de Chevrières à Theillay ?	from_to
Quel est le chemin le plus approprié pour se rendre de Morcenx à Le Quesnoy ?	from_to
Quel est le chemin le plus approprié pour se rendre de Muhlbach-sur-Munster à St-Mariens-St-Yzan ?	from_to
Quel est le chemin le plus approprié pour se rendre de Bandol à Belleville ?	from_to
Quel est le chemin le plus approprié pour se rendre de Beslé à Futuroscope ?	from_to
Quel est le chemin le plus approprié pour se rendre de Rosny-sur-Seine à Saône ?	from_to
Quel est le chemin le plus approprié pour se rendre de Ste-Foy-la-Grande à Lancerf ?	from_to
Quel est le chemin le plus approprié pour se rendre de Ste-Marguerite à La Chaumusse-Fort-du-Plasne ?	from_to
Quel est le chemin le plus approprié pour se rendre de Picquigny à Le Haut-Banc ?	from_to
Quel est le chemin le plus approprié pour se rendre de Lons-le-Saunier à Montmoreau ?	from_to
Quel est le chemin le plus approprié pour se rendre de Brebières-Sud à Duttlenheim ?	from_to
Quel est le chemin le plus approprié pour se rendre de Villenouvelle à Fellering ?	from_to
Quel est le chemin le plus approprié pour se rendre de Limeray à La Bâthie ?	from_to
